users_id,country,gender,cust_group,join_date,group_device,date,activity_device,spent
1001970,TUR,F,B,04/02/2023,A,,,
1001972,MEX,,B,29/01/2023,A,,,
1001973,GBR,M,B,26/01/2023,I,,,
1001974,ESP,M,B,26/01/2023,A,,,
1001975,USA,F,A,27/01/2023,A,27/01/2023,A,61.1
1001976,USA,,A,28/01/2023,A,,,
1001977,MEX,M,A,27/01/2023,A,,,
1001978,GBR,F,A,25/01/2023,A,,,
1001979,USA,M,B,27/01/2023,A,,,
1001980,FRA,F,A,25/01/2023,A,,,
1001981,BRA,M,B,25/01/2023,A,,,
1001982,TUR,F,A,27/01/2023,A,,,
1001983,BRA,M,A,25/01/2023,I,,,
1001984,DEU,M,A,30/01/2023,A,,,
1001985,USA,F,B,29/01/2023,A,,,
1001986,GBR,M,B,29/01/2023,A,,,
1001987,USA,M,B,30/01/2023,I,,,
1001988,BRA,M,B,25/01/2023,I,,,
1001989,FRA,F,A,27/01/2023,A,,,
1001990,TUR,M,A,26/01/2023,I,,,
1001992,TUR,F,A,25/01/2023,A,,,
1001993,DEU,M,B,04/02/2023,I,04/02/2023,I,58.66
1001994,DEU,F,B,26/01/2023,A,,,
1001995,USA,M,B,28/01/2023,A,,,
1001996,DEU,F,A,29/01/2023,I,,,
1001997,USA,,B,06/02/2023,I,,,
1001998,,M,A,28/01/2023,I,,,
1001999,BRA,F,B,25/01/2023,A,,,
1002000,MEX,,A,31/01/2023,I,,,
1002001,USA,F,B,27/01/2023,I,,,
1002002,USA,M,B,25/01/2023,A,,,
1002003,USA,F,A,03/02/2023,I,,,
1002004,ESP,F,A,26/01/2023,A,,,
1002005,DEU,F,B,28/01/2023,I,,,
1002006,USA,M,B,25/01/2023,A,,,
1002007,MEX,F,A,02/02/2023,I,,,
1002008,GBR,M,B,28/01/2023,A,,,
1002009,MEX,M,B,26/01/2023,A,,,
1002010,ESP,M,B,29/01/2023,A,29/01/2023,A,45.23
1002011,DEU,M,B,31/01/2023,A,,,
1002012,BRA,F,A,30/01/2023,A,,,
1002013,USA,M,A,30/01/2023,I,,,
1002014,USA,F,A,28/01/2023,A,,,
1002015,CAN,F,A,31/01/2023,A,,,
1002016,BRA,,B,25/01/2023,I,,,
1002017,USA,M,A,25/01/2023,I,,,
1002018,BRA,M,A,27/01/2023,I,,,
1002019,MEX,O,A,25/01/2023,I,,,
1002020,BRA,M,B,31/01/2023,A,,,
1002021,BRA,M,A,27/01/2023,A,,,
1002022,BRA,M,A,26/01/2023,A,,,
1002023,BRA,M,A,28/01/2023,A,,,
1002024,USA,F,A,25/01/2023,A,,,
1002025,BRA,F,A,25/01/2023,A,,,
1002026,DEU,M,A,27/01/2023,A,,,
1002027,FRA,M,B,25/01/2023,I,,,
1002028,TUR,F,A,27/01/2023,A,,,
1002029,USA,M,B,25/01/2023,A,,,
1002031,BRA,M,A,26/01/2023,A,,,
1002032,USA,F,A,04/02/2023,A,,,
1002033,BRA,M,A,27/01/2023,A,,,
1002034,GBR,,B,31/01/2023,A,,,
1002035,ESP,M,B,29/01/2023,A,,,
1002036,MEX,M,A,04/02/2023,I,,,
1002037,ESP,M,B,25/01/2023,I,,,
1002038,DEU,F,B,03/02/2023,I,,,
1002039,MEX,M,B,27/01/2023,A,,,
1002040,TUR,F,B,03/02/2023,A,,,
1002041,TUR,O,B,29/01/2023,I,,,
1002042,USA,M,B,25/01/2023,A,,,
1002043,GBR,F,B,28/01/2023,A,,,
1002044,USA,F,B,26/01/2023,A,,,
1002045,BRA,F,A,30/01/2023,A,,,
1002046,USA,,A,27/01/2023,I,,,
1002047,BRA,F,A,31/01/2023,I,,,
1002048,TUR,M,A,31/01/2023,I,,,
1002049,USA,M,A,29/01/2023,I,,,
1002050,USA,F,B,27/01/2023,A,,,
1002051,USA,M,A,29/01/2023,A,,,
1002052,ESP,F,B,25/01/2023,I,,,
1002053,TUR,F,B,28/01/2023,I,,,
1002054,DEU,F,B,25/01/2023,A,,,
1002055,USA,F,B,29/01/2023,I,04/02/2023,I,28.77
1002056,USA,F,A,26/01/2023,A,26/01/2023,A,55.48
1002057,DEU,M,A,29/01/2023,I,,,
1002058,USA,M,A,26/01/2023,I,,,
1002059,ESP,M,B,26/01/2023,A,,,
1002060,USA,F,A,27/01/2023,A,,,
1002061,DEU,M,B,25/01/2023,A,31/01/2023,A,67.95
1002062,BRA,M,A,01/02/2023,I,,,
1002063,BRA,F,A,25/01/2023,A,,,
1002064,USA,M,B,25/01/2023,I,,,
1002065,GBR,M,B,03/02/2023,I,,,
1002066,GBR,F,B,26/01/2023,I,,,
1002067,MEX,F,A,26/01/2023,I,,,
1002068,,F,A,25/01/2023,A,,,
1002069,BRA,M,A,27/01/2023,A,,,
1002070,BRA,O,A,26/01/2023,I,26/01/2023,I,49.39
1002071,,F,B,28/01/2023,I,,,
1002072,,M,B,25/01/2023,I,,,
1002073,GBR,M,A,29/01/2023,A,,,
1002074,USA,F,A,29/01/2023,A,,,
1002075,BRA,M,A,05/02/2023,I,,,
1002076,USA,M,B,25/01/2023,A,,,
1002077,MEX,M,A,27/01/2023,I,,,
1002078,MEX,M,A,25/01/2023,A,,,
1002079,FRA,F,B,03/02/2023,A,,,
1002080,MEX,M,A,25/01/2023,A,,,
1002081,GBR,,B,31/01/2023,I,,,
1002082,ESP,F,B,28/01/2023,I,,,
1002084,USA,M,A,30/01/2023,A,,,
1002085,GBR,,B,27/01/2023,A,,,
1002086,USA,,A,25/01/2023,A,,,
1002087,ESP,,B,25/01/2023,I,,,
1002089,BRA,F,B,25/01/2023,A,,,
1002090,MEX,M,B,04/02/2023,A,,,
1002091,BRA,,B,02/02/2023,A,,,
1002092,USA,M,A,30/01/2023,I,,,
1002093,USA,,A,28/01/2023,I,,,
1002094,BRA,F,A,29/01/2023,I,,,
1002095,BRA,,A,28/01/2023,I,,,
1002096,AUS,,B,27/01/2023,A,,,
1002097,USA,F,B,27/01/2023,A,,,
1002098,DEU,M,B,25/01/2023,A,,,
1002099,DEU,F,A,27/01/2023,A,,,
1002100,ESP,F,A,25/01/2023,I,,,
1002101,BRA,M,B,30/01/2023,A,,,
1002102,USA,F,B,27/01/2023,I,,,
1002103,USA,M,A,26/01/2023,I,,,
1002104,USA,,B,29/01/2023,I,,,
1002105,USA,O,B,25/01/2023,A,,,
1002106,BRA,F,A,26/01/2023,A,,,
1002107,BRA,F,A,29/01/2023,I,,,
1002108,AUS,M,A,27/01/2023,A,,,
1002109,USA,F,B,27/01/2023,I,,,
1002110,FRA,M,B,25/01/2023,I,,,
1002111,FRA,,A,31/01/2023,I,,,
1002112,USA,F,A,25/01/2023,A,,,
1002113,FRA,F,A,25/01/2023,I,,,
1002114,ESP,,A,01/02/2023,A,,,
1002115,BRA,F,B,25/01/2023,I,,,
1002116,DEU,F,B,25/01/2023,A,,,
1002117,FRA,F,B,26/01/2023,A,,,
1002118,GBR,F,B,04/02/2023,A,,,
1002119,DEU,,A,25/01/2023,A,,,
1002120,FRA,M,A,05/02/2023,A,,,
1002121,AUS,F,A,26/01/2023,A,,,
1002122,USA,M,B,27/01/2023,A,,,
1002123,DEU,M,A,25/01/2023,A,,,
1002124,USA,M,A,30/01/2023,I,,,
1002125,USA,F,B,01/02/2023,I,,,
1002126,USA,M,A,25/01/2023,A,,,
1002127,BRA,,B,25/01/2023,I,,,
1002128,GBR,F,B,28/01/2023,A,,,
1002129,BRA,M,A,26/01/2023,A,,,
1002130,DEU,F,B,27/01/2023,A,,,
1002131,USA,M,A,28/01/2023,I,,,
1002132,CAN,F,B,26/01/2023,A,,,
1002133,USA,M,A,25/01/2023,I,,,
1002134,MEX,F,B,01/02/2023,A,,,
1002135,BRA,F,A,25/01/2023,A,,,
1002136,DEU,F,A,03/02/2023,A,,,
1002137,,,A,27/01/2023,A,,,
1002138,USA,,B,25/01/2023,A,,,
1002139,TUR,M,B,25/01/2023,I,,,
1002140,USA,O,A,02/02/2023,,,,
1002141,USA,,B,27/01/2023,A,,,
1002142,BRA,M,A,26/01/2023,A,,,
1002143,BRA,F,B,25/01/2023,A,,,
1002144,TUR,F,A,30/01/2023,A,,,
1002145,CAN,,B,26/01/2023,I,,,
1002146,USA,M,A,04/02/2023,A,,,
1002147,USA,F,B,26/01/2023,A,,,
1002148,FRA,M,A,26/01/2023,A,,,
1002149,AUS,F,B,01/02/2023,A,,,
1002150,GBR,M,A,02/02/2023,A,,,
1002151,GBR,M,B,30/01/2023,A,,,
1002152,TUR,F,B,25/01/2023,A,,,
1002153,USA,M,B,29/01/2023,A,,,
1002154,MEX,F,A,27/01/2023,A,,,
1002155,BRA,M,B,02/02/2023,A,,,
1002156,MEX,M,B,25/01/2023,A,,,
1002157,DEU,F,A,25/01/2023,A,,,
1002158,ESP,F,B,31/01/2023,A,,,
1002159,FRA,F,B,04/02/2023,I,,,
1002160,DEU,M,B,26/01/2023,I,,,
1002161,BRA,M,B,05/02/2023,A,,,
1002163,USA,F,A,02/02/2023,A,02/02/2023,A,274.29
1002164,BRA,,A,26/01/2023,A,,,
1002165,GBR,F,A,26/01/2023,A,,,
1002166,TUR,M,A,28/01/2023,I,,,
1002167,TUR,F,A,01/02/2023,A,,,
1002168,MEX,F,B,26/01/2023,I,,,
1002169,GBR,M,A,28/01/2023,A,,,
1002170,USA,,A,25/01/2023,A,,,
1002171,USA,M,B,26/01/2023,I,,,
1002172,AUS,O,A,27/01/2023,A,,,
1002173,BRA,F,B,27/01/2023,I,,,
1002174,AUS,F,B,06/02/2023,A,,,
1002175,ESP,F,A,29/01/2023,A,,,
1002176,USA,F,B,28/01/2023,I,,,
1002177,FRA,M,B,01/02/2023,A,,,
1002178,USA,M,A,04/02/2023,A,,,
1002179,MEX,F,B,02/02/2023,I,,,
1002180,ESP,M,A,26/01/2023,I,,,
1002181,USA,M,A,27/01/2023,I,,,
1002182,DEU,M,A,29/01/2023,A,,,
1002183,BRA,F,A,05/02/2023,A,,,
1002184,GBR,M,B,26/01/2023,A,,,
1002185,USA,M,A,04/02/2023,A,,,
1002186,USA,F,B,29/01/2023,I,,,
1002187,FRA,,A,28/01/2023,A,,,
1002188,DEU,F,A,25/01/2023,I,,,
1002189,USA,F,A,05/02/2023,A,,,
1002190,DEU,O,A,27/01/2023,A,,,
1002191,USA,M,B,28/01/2023,A,,,
1002192,USA,M,B,04/02/2023,A,,,
1002193,USA,F,A,27/01/2023,I,,,
1002194,MEX,M,A,02/02/2023,A,,,
1002195,USA,M,B,25/01/2023,I,,,
1002196,TUR,F,B,29/01/2023,I,,,
1002197,USA,M,A,25/01/2023,A,,,
1002198,USA,F,A,25/01/2023,I,25/01/2023,I,34.59
1002199,BRA,F,A,03/02/2023,A,,,
1002200,MEX,F,A,31/01/2023,I,,,
1002201,USA,M,B,26/01/2023,A,,,
1002202,USA,O,B,01/02/2023,A,,,
1002203,MEX,M,B,31/01/2023,I,,,
1002204,BRA,M,B,25/01/2023,I,,,
1002205,USA,M,B,01/02/2023,A,,,
1002206,FRA,F,B,27/01/2023,I,,,
1002207,CAN,M,B,28/01/2023,I,,,
1002208,GBR,M,A,31/01/2023,A,,,
1002209,DEU,M,A,25/01/2023,I,,,
1002210,USA,F,B,26/01/2023,A,,,
1002211,BRA,M,A,27/01/2023,A,,,
1002212,DEU,M,B,01/02/2023,I,,,
1002213,ESP,M,A,25/01/2023,A,,,
1002214,FRA,M,A,27/01/2023,A,,,
1002215,USA,M,B,25/01/2023,A,,,
1002216,BRA,M,A,28/01/2023,A,,,
1002217,GBR,M,A,25/01/2023,A,,,
1002218,USA,M,B,25/01/2023,I,,,
1002219,USA,F,B,25/01/2023,I,,,
1002220,USA,M,A,25/01/2023,A,,,
1002221,MEX,,A,25/01/2023,I,,,
1002222,ESP,M,A,26/01/2023,A,,,
1002223,DEU,,A,25/01/2023,A,25/01/2023,A,41.45
1002224,DEU,M,B,27/01/2023,I,,,
1002225,USA,M,B,25/01/2023,A,,,
1002226,USA,M,A,29/01/2023,A,,,
1002227,USA,F,A,03/02/2023,I,,,
1002228,USA,M,B,31/01/2023,A,,,
1002229,USA,M,A,25/01/2023,I,,,
1002230,USA,M,B,06/02/2023,A,,,
1002232,USA,F,B,26/01/2023,I,,,
1002233,GBR,M,B,28/01/2023,I,,,
1002234,USA,F,B,26/01/2023,A,,,
1002235,USA,M,B,26/01/2023,I,,,
1002236,BRA,F,B,25/01/2023,A,,,
1002237,BRA,F,B,26/01/2023,A,,,
1002238,TUR,M,B,27/01/2023,A,,,
1002239,USA,M,B,27/01/2023,A,,,
1002240,TUR,F,B,30/01/2023,A,,,
1002241,AUS,F,A,25/01/2023,A,,,
1002242,AUS,M,B,29/01/2023,A,,,
1002243,BRA,F,B,06/02/2023,I,,,
1002244,USA,F,B,27/01/2023,A,,,
1002245,BRA,O,B,26/01/2023,A,,,
1002246,MEX,M,B,25/01/2023,I,,,
1002247,DEU,F,A,25/01/2023,A,,,
1002248,MEX,M,B,29/01/2023,I,,,
1002249,USA,F,B,25/01/2023,A,,,
1002250,ESP,M,B,29/01/2023,A,,,
1002251,DEU,F,B,29/01/2023,I,,,
1002252,CAN,M,B,27/01/2023,A,,,
1002253,MEX,,A,27/01/2023,I,,,
1002254,USA,M,A,30/01/2023,I,,,
1002255,USA,F,A,27/01/2023,A,,,
1002256,BRA,M,B,30/01/2023,I,,,
1002257,MEX,O,A,26/01/2023,,,,
1002258,ESP,M,B,28/01/2023,I,,,
1002259,USA,F,B,05/02/2023,A,,,
1002260,DEU,,A,02/02/2023,I,,,
1002261,BRA,M,B,01/02/2023,A,,,
1002262,USA,,B,04/02/2023,A,,,
1002263,FRA,M,B,26/01/2023,I,26/01/2023,I,54.28
1002264,USA,F,B,27/01/2023,A,,,
1002265,TUR,F,B,31/01/2023,I,,,
1002266,MEX,M,B,26/01/2023,A,,,
1002267,CAN,M,A,25/01/2023,A,,,
1002268,DEU,,B,26/01/2023,I,,,
1002269,TUR,F,B,03/02/2023,A,,,
1002270,BRA,,A,02/02/2023,I,,,
1002271,USA,O,B,01/02/2023,A,,,
1002272,BRA,M,B,29/01/2023,A,,,
1002273,GBR,F,B,31/01/2023,A,,,
1002274,AUS,F,A,28/01/2023,A,,,
1002275,USA,F,A,26/01/2023,A,,,
1002276,USA,F,B,28/01/2023,A,,,
1002277,USA,M,B,26/01/2023,A,,,
1002278,FRA,O,A,31/01/2023,A,,,
1002279,BRA,,A,28/01/2023,A,,,
1002280,TUR,F,A,26/01/2023,A,,,
1002281,USA,F,B,29/01/2023,A,,,
1002282,TUR,M,A,27/01/2023,A,,,
1002283,CAN,M,A,25/01/2023,A,,,
1002284,USA,F,A,29/01/2023,I,,,
1002285,USA,,B,27/01/2023,I,,,
1002286,GBR,M,B,29/01/2023,A,,,
1002287,BRA,M,A,27/01/2023,A,,,
1002288,ESP,M,A,04/02/2023,A,,,
1002289,FRA,M,B,25/01/2023,A,,,
1002291,BRA,F,A,25/01/2023,A,,,
1002292,MEX,M,B,26/01/2023,A,,,
1002293,BRA,,B,30/01/2023,A,,,
1002294,,M,A,26/01/2023,A,,,
1002295,TUR,F,A,26/01/2023,A,,,
1002296,TUR,F,B,25/01/2023,A,,,
1002297,USA,M,B,28/01/2023,A,,,
1002298,MEX,,B,28/01/2023,A,,,
1002299,BRA,M,B,03/02/2023,I,,,
1002300,USA,O,A,01/02/2023,A,,,
1002301,BRA,F,B,26/01/2023,A,,,
1002302,MEX,M,B,27/01/2023,A,,,
1002303,MEX,F,A,02/02/2023,I,,,
1002304,MEX,M,B,26/01/2023,I,,,
1002305,USA,,A,02/02/2023,A,,,
1002306,USA,F,A,29/01/2023,A,,,
1002307,TUR,M,A,27/01/2023,A,,,
1002308,BRA,F,A,28/01/2023,I,,,
1002309,USA,M,A,25/01/2023,A,,,
1002310,FRA,M,B,25/01/2023,A,,,
1002311,BRA,F,A,27/01/2023,A,,,
1002312,GBR,M,B,25/01/2023,I,,,
1002313,USA,,B,27/01/2023,A,,,
1002314,USA,O,B,25/01/2023,I,,,
1002315,MEX,F,A,30/01/2023,A,,,
1002316,USA,M,A,28/01/2023,I,28/01/2023,I,126.25
1002317,MEX,F,A,26/01/2023,A,,,
1002318,USA,M,A,26/01/2023,I,,,
1002319,USA,F,A,26/01/2023,I,,,
1002320,,F,A,25/01/2023,A,,,
1002321,USA,F,B,29/01/2023,I,,,
1002322,USA,F,B,25/01/2023,I,,,
1002323,BRA,,A,25/01/2023,A,,,
1002324,BRA,F,A,25/01/2023,A,,,
1002325,USA,M,A,26/01/2023,A,,,
1002326,USA,O,B,03/02/2023,A,,,
1002327,USA,F,A,27/01/2023,I,,,
1002328,GBR,M,A,29/01/2023,I,,,
1002329,TUR,F,B,01/02/2023,A,,,
1002330,USA,F,A,28/01/2023,A,,,
1002331,BRA,O,B,27/01/2023,A,,,
1002332,BRA,F,B,25/01/2023,A,,,
1002333,USA,F,B,06/02/2023,A,,,
1002334,DEU,M,A,26/01/2023,A,,,
1002335,MEX,M,B,25/01/2023,A,,,
1002336,DEU,M,B,25/01/2023,A,,,
1002337,MEX,F,B,25/01/2023,A,,,
1002338,,F,B,28/01/2023,A,,,
1002339,AUS,M,A,26/01/2023,A,,,
1002340,MEX,F,A,30/01/2023,A,,,
1002341,BRA,M,A,28/01/2023,A,,,
1002342,USA,M,B,26/01/2023,I,,,
1002343,TUR,M,A,30/01/2023,A,,,
1002344,TUR,F,B,30/01/2023,A,,,
1002345,BRA,M,B,27/01/2023,A,,,
1002346,BRA,O,A,25/01/2023,I,,,
1002347,BRA,F,B,01/02/2023,I,,,
1002348,USA,M,A,26/01/2023,I,26/01/2023,I,26.69
1002349,BRA,M,A,25/01/2023,A,,,
1002350,USA,M,B,25/01/2023,A,,,
1002351,BRA,F,B,27/01/2023,I,,,
1002352,USA,M,B,05/02/2023,A,,,
1002353,USA,M,B,30/01/2023,I,,,
1002354,DEU,M,A,27/01/2023,A,,,
1002355,BRA,M,B,31/01/2023,A,,,
1002356,BRA,F,A,25/01/2023,A,,,
1002357,BRA,F,A,26/01/2023,I,,,
1002358,BRA,M,B,29/01/2023,A,,,
1002359,BRA,F,B,25/01/2023,A,,,
1002360,USA,F,A,25/01/2023,I,,,
1002361,USA,,B,27/01/2023,I,,,
1002362,MEX,F,A,25/01/2023,I,,,
1002363,USA,,A,28/01/2023,A,,,
1002364,BRA,,A,25/01/2023,A,,,
1002365,USA,F,B,04/02/2023,A,,,
1002366,BRA,F,B,25/01/2023,I,,,
1002367,GBR,M,A,26/01/2023,A,,,
1002368,USA,F,A,25/01/2023,I,,,
1002369,USA,M,B,27/01/2023,I,,,
1002370,USA,F,A,06/02/2023,A,,,
1002371,BRA,M,B,02/02/2023,A,,,
1002372,DEU,M,B,06/02/2023,I,,,
1002373,TUR,M,B,25/01/2023,A,,,
1002374,USA,M,A,25/01/2023,A,,,
1002375,USA,M,B,25/01/2023,A,,,
1002376,USA,M,A,01/02/2023,A,,,
1002378,FRA,M,B,27/01/2023,I,,,
1002379,BRA,F,A,03/02/2023,A,,,
1002380,USA,F,A,25/01/2023,A,,,
1002381,USA,M,B,27/01/2023,A,,,
1002382,USA,M,B,04/02/2023,I,,,
1002383,DEU,F,B,25/01/2023,A,,,
1002384,USA,F,B,31/01/2023,A,,,
1002385,USA,F,B,31/01/2023,A,,,
1002386,BRA,F,A,30/01/2023,A,,,
1002387,TUR,F,A,27/01/2023,A,,,
1002388,USA,M,B,29/01/2023,A,,,
1002389,AUS,,B,02/02/2023,A,,,
1002390,MEX,,B,28/01/2023,A,,,
1002391,GBR,M,B,05/02/2023,A,,,
1002392,USA,F,B,28/01/2023,A,,,
1002393,BRA,M,B,02/02/2023,A,,,
1002394,MEX,M,A,25/01/2023,A,,,
1002395,TUR,M,A,26/01/2023,I,,,
1002396,TUR,M,B,28/01/2023,A,,,
1002397,USA,M,B,25/01/2023,I,,,
1002398,TUR,M,B,29/01/2023,I,,,
1002399,USA,F,A,02/02/2023,A,,,
1002400,USA,,A,25/01/2023,A,25/01/2023,A,28.3
1002401,FRA,F,B,27/01/2023,I,,,
1002402,TUR,M,B,01/02/2023,I,,,
1002403,USA,F,B,26/01/2023,I,,,
1002404,USA,F,B,25/01/2023,A,,,
1002405,MEX,F,A,06/02/2023,A,,,
1002406,USA,F,B,27/01/2023,A,,,
1002407,MEX,O,B,25/01/2023,I,,,
1002408,BRA,,B,26/01/2023,I,,,
1002409,,F,A,27/01/2023,I,,,
1002410,DEU,M,A,29/01/2023,A,,,
1002411,FRA,F,A,29/01/2023,A,,,
1002412,BRA,M,B,26/01/2023,I,,,
1002413,USA,F,A,05/02/2023,A,,,
1002414,USA,M,B,06/02/2023,A,,,
1002415,USA,F,B,25/01/2023,A,,,
1002416,USA,M,A,25/01/2023,A,,,
1002417,GBR,F,A,27/01/2023,A,,,
1002418,BRA,,A,26/01/2023,A,,,
1002419,ESP,M,A,27/01/2023,A,,,
1002420,AUS,O,B,25/01/2023,A,,,
1002421,TUR,M,A,28/01/2023,A,,,
1002422,TUR,M,B,29/01/2023,I,,,
1002423,BRA,F,A,25/01/2023,I,,,
1002424,BRA,M,B,06/02/2023,A,,,
1002425,GBR,M,A,28/01/2023,A,,,
1002426,MEX,M,A,26/01/2023,A,,,
1002427,USA,M,B,28/01/2023,A,,,
1002428,GBR,,B,30/01/2023,I,,,
1002429,AUS,,B,28/01/2023,I,,,
1002430,CAN,M,B,25/01/2023,A,25/01/2023,A,38.94
1002431,GBR,M,B,25/01/2023,A,,,
1002432,MEX,,A,26/01/2023,A,,,
1002434,MEX,F,B,25/01/2023,A,,,
1002435,USA,,A,27/01/2023,A,,,
1002436,BRA,M,A,29/01/2023,A,,,
1002437,TUR,F,A,04/02/2023,A,,,
1002438,BRA,M,A,28/01/2023,A,,,
1002439,BRA,,A,04/02/2023,I,,,
1002440,TUR,M,B,26/01/2023,I,,,
1002442,BRA,,A,28/01/2023,I,,,
1002443,GBR,F,A,26/01/2023,A,,,
1002444,USA,F,B,31/01/2023,A,,,
1002445,DEU,,B,28/01/2023,A,,,
1002446,DEU,F,B,28/01/2023,A,,,
1002447,BRA,M,A,03/02/2023,A,,,
1002448,MEX,,A,26/01/2023,A,,,
1002449,MEX,F,A,25/01/2023,A,,,
1002450,USA,M,B,25/01/2023,A,,,
1002451,USA,,A,25/01/2023,A,,,
1002452,MEX,M,B,06/02/2023,I,,,
1002453,FRA,M,B,03/02/2023,A,,,
1002454,GBR,F,B,26/01/2023,A,,,
1002455,AUS,M,A,30/01/2023,I,,,
1002456,USA,F,B,04/02/2023,A,,,
1002457,TUR,F,B,28/01/2023,A,,,
1002458,USA,F,B,30/01/2023,A,,,
1002459,BRA,M,B,25/01/2023,A,,,
1002460,USA,F,A,30/01/2023,A,,,
1002461,USA,M,A,25/01/2023,A,,,
1002462,MEX,M,A,29/01/2023,A,,,
1002463,USA,M,B,29/01/2023,A,,,
1002464,MEX,M,A,28/01/2023,I,,,
1002465,BRA,M,A,05/02/2023,A,,,
1002466,USA,F,B,05/02/2023,A,,,
1002467,AUS,F,A,25/01/2023,A,,,
1002468,USA,M,B,28/01/2023,A,,,
1002469,MEX,F,B,25/01/2023,I,,,
1002470,BRA,F,A,27/01/2023,,,,
1002471,DEU,F,A,26/01/2023,I,,,
1002472,FRA,M,A,26/01/2023,A,,,
1002473,BRA,,A,01/02/2023,A,,,
1002474,DEU,M,B,26/01/2023,A,,,
1002475,USA,M,B,27/01/2023,A,,,
1002476,DEU,M,B,29/01/2023,A,,,
1002477,DEU,,B,01/02/2023,I,,,
1002478,USA,M,A,27/01/2023,A,,,
1002479,USA,,B,28/01/2023,I,,,
1002480,ESP,F,A,26/01/2023,A,,,
1002481,USA,F,B,01/02/2023,I,,,
1002482,USA,M,B,31/01/2023,A,,,
1002483,BRA,F,B,27/01/2023,A,,,
1002484,TUR,M,A,01/02/2023,A,,,
1002485,DEU,F,B,06/02/2023,A,,,
1002486,BRA,F,B,29/01/2023,A,,,
1002487,BRA,F,A,27/01/2023,A,,,
1002488,GBR,F,B,28/01/2023,A,,,
1002489,USA,M,B,25/01/2023,A,,,
1002490,MEX,F,A,02/02/2023,A,,,
1002491,MEX,O,B,28/01/2023,I,,,
1002492,BRA,F,A,04/02/2023,A,04/02/2023,A,188.92
1002493,USA,F,A,28/01/2023,I,,,
1002494,MEX,M,B,03/02/2023,I,,,
1002495,USA,M,B,02/02/2023,A,,,
1002496,USA,M,B,29/01/2023,A,,,
1002497,USA,M,A,30/01/2023,I,,,
1002498,MEX,M,A,30/01/2023,A,,,
1002499,TUR,F,B,04/02/2023,A,,,
1002500,TUR,M,A,27/01/2023,A,,,
1002501,BRA,F,A,27/01/2023,I,,,
1002502,USA,F,B,25/01/2023,A,,,
1002503,BRA,F,A,02/02/2023,I,,,
1002504,MEX,F,A,26/01/2023,I,,,
1002505,BRA,F,B,27/01/2023,A,,,
1002506,USA,O,A,27/01/2023,I,,,
1002507,FRA,F,A,27/01/2023,I,,,
1002508,USA,M,A,26/01/2023,I,,,
1002509,GBR,,A,27/01/2023,I,27/01/2023,I,46.55
1002510,FRA,F,A,26/01/2023,A,,,
1002511,BRA,M,B,30/01/2023,I,,,
1002512,FRA,M,A,26/01/2023,A,,,
1002513,BRA,M,A,27/01/2023,A,,,
1002514,BRA,M,B,05/02/2023,I,,,
1002515,BRA,,B,31/01/2023,A,,,
1002516,USA,F,B,25/01/2023,A,,,
1002518,USA,M,B,28/01/2023,A,,,
1002519,MEX,F,B,27/01/2023,A,,,
1002520,USA,O,B,02/02/2023,A,,,
1002521,USA,,B,02/02/2023,A,,,
1002522,MEX,M,B,01/02/2023,A,,,
1002523,USA,M,A,25/01/2023,I,,,
1002524,USA,M,B,05/02/2023,I,,,
1002525,ESP,,B,25/01/2023,I,,,
1002526,TUR,M,A,26/01/2023,A,,,
1002527,MEX,,B,31/01/2023,A,,,
1002528,GBR,,A,25/01/2023,A,,,
1002529,BRA,F,A,30/01/2023,A,,,
1002530,BRA,M,A,28/01/2023,I,,,
1002531,USA,M,B,25/01/2023,A,25/01/2023,A,30.77
1002532,USA,M,B,27/01/2023,I,,,
1002533,BRA,M,B,25/01/2023,I,,,
1002534,GBR,O,B,01/02/2023,A,,,
1002535,MEX,M,A,02/02/2023,A,02/02/2023,A,109.17
1002536,USA,M,A,31/01/2023,A,,,
1002537,CAN,M,A,25/01/2023,I,,,
1002538,USA,F,B,25/01/2023,A,,,
1002539,USA,,A,27/01/2023,A,,,
1002540,MEX,M,B,31/01/2023,A,,,
1002541,MEX,M,A,26/01/2023,A,,,
1002542,ESP,M,B,29/01/2023,A,,,
1002543,MEX,M,A,31/01/2023,A,,,
1002544,USA,F,B,30/01/2023,I,,,
1002545,GBR,,B,25/01/2023,A,,,
1002546,CAN,M,B,31/01/2023,I,,,
1002547,MEX,F,B,25/01/2023,A,,,
1002548,USA,,A,25/01/2023,A,,,
1002549,DEU,M,B,26/01/2023,A,,,
1002550,BRA,M,B,25/01/2023,I,25/01/2023,I,125.83
1002551,MEX,O,A,25/01/2023,I,,,
1002552,ESP,M,A,25/01/2023,A,,,
1002553,USA,M,A,26/01/2023,I,26/01/2023,I,37.13
1002554,BRA,F,B,25/01/2023,A,,,
1002555,USA,,A,28/01/2023,A,,,
1002556,BRA,M,B,27/01/2023,I,,,
1002557,USA,F,A,26/01/2023,I,28/01/2023,I,41.62
1002558,MEX,F,B,06/02/2023,A,,,
1002559,DEU,F,A,28/01/2023,A,,,
1002560,DEU,,B,25/01/2023,A,,,
1002561,CAN,M,B,28/01/2023,I,,,
1002562,DEU,M,A,31/01/2023,A,,,
1002563,FRA,F,B,25/01/2023,I,,,
1002564,USA,F,B,25/01/2023,I,,,
1002565,,F,B,26/01/2023,A,,,
1002566,,,B,31/01/2023,I,,,
